issuerCode,issuerCountry,issuerCountryCode,serviceCode,serviceName,adnlServiceCode,adnlServiceName,allowedConsigneeCountry,allowedConsignorCountry,mandatory
Z11,DENMARK,DK,20,Return Pickup,E7,Pickup Handover,FI,SE,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,E8,Split shipment,GB,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,C5,Delivery Notification,LT,ALL,FALSE
Z13,NORWAY,NO,19,MyPack Collect,D5,Privat mottaker,ALL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A5,Insurance Europe,CZ,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A5,Insurance Europe,HR,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A3,SMS notification,RO,ALL,TRUE
Z11,DENMARK,DK,24,Return DropOff,A6,FlexDelivery,ALL,EE,FALSE
Z13,NORWAY,NO,83,Groupage,B7,Carry-In,ALL,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,E9,Collection Request,NL,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,F9,2 delivery attempts,SE,SE,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A5,Insurance Europe,SJ,ALL,FALSE
Z12,SWEDEN,SE,19,PostNord MyPack Collect,A4,e-postavisering,ALL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A5,Insurance Europe,LT,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A4,Email notification,PL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,D7,Before 12,SE,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,D1,Return to Sender,NO,ALL,FALSE
Z12,SWEDEN,SE,20,Return Pickup,A8,Begränsad mängd farligt gods,NO,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A4,Email notification,AX,ALL,TRUE
Z11,DENMARK,DK,24,Return DropOff,A5,Insurance Europe,ALL,SJ,FALSE
Z12,SWEDEN,SE,57,PostNord Parcel Special,C6,Utlämningsavisering,ALL,ALL,FALSE
Z12,SWEDEN,SE,57,PostNord Parcel Special,A5,Varuförsäkring,ALL,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A5,Insurance Europe,SJ,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,C4,Legitimationskontroll,DK,ALL,FALSE
Z14,FINLAND,FI,19,MyPack Collect,A7,Optional service point,BE,ALL,TRUE
Z14,FINLAND,FI,19,MyPack Collect,A4,Standard Self-Service and E-mail Info,BE,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,10,Ad-hoc pickup,ALL,ALL,TRUE
Z11,DENMARK,DK,20,Return Pickup,A4,Email notification,SE,NO,TRUE
Z11,DENMARK,DK,83,Groupage,D7,Before 12,ALL,DK,FALSE
Z13,NORWAY,NO,17,MyPack Home,A6,Flex delivery,NO,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,A6,FlexDelivery,ALL,HU,FALSE
Z12,SWEDEN,SE,AF,Brevpostförskott,FR,Franco,ALL,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,A5,Insurance Europe,ALL,BG,FALSE
Z12,SWEDEN,SE,20,Return Pickup,A5,Varuförsäkring,NO,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,E1,Tyres,GR,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,A3,SMS notification,DK,NO,TRUE
Z11,DENMARK,DK,17,Mypack Home,A3,SMS notification,AX,ALL,TRUE
Z13,NORWAY,NO,19,MyPack Collect,E4,Collect in Store,ALL,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,E1,Tyres,SJ,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A4,Email notification,CZ,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,C7,FlexChange,HU,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,C5,Leveransavisering,ALL,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A3,SMS notification,SK,ALL,FALSE
Z12,SWEDEN,SE,VV,Värde,FR,Franco,ALL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A5,Insurance Europe,BG,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,D2,Signature Assurance,SE,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,D9,Climate Compensation,ALL,AX,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,E1,Tyres,AT,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A5,Insurance Europe,FR,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,E1,Tyres,IE,ALL,FALSE
Z14,FINLAND,FI,83,PostNord Groupage,A6,Delivery without POD,NO,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,A4,Email notification,DK,SE,TRUE
Z12,SWEDEN,SE,18,PostNord Parcel,B8,Chaufförsavisering,SE,ALL,FALSE
Z12,SWEDEN,SE,19,PostNord MyPack Collect,M5,NOT TO PARCEL LOCKER,SE,ALL,FALSE
Z11,DENMARK,DK,91,EMS,A4,Email notification,ALL,ALL,FALSE
Z12,SWEDEN,SE,83,PostNord Groupage,G3,Utökad liggetid 14 dagar,SE,SE,FALSE
Z11,DENMARK,DK,17,Mypack Home,A4,Email notification,MC,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,A9,Driver notification,DK,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,E9,Collection Request,LU,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A4,Email notification,MK,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,E7,Pickup Handover,DK,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,C4,Legitimationskontroll,SE,ALL,FALSE
Z14,FINLAND,FI,83,PostNord Groupage,B7,Carry-In,NO,ALL,FALSE
Z12,SWEDEN,SE,48,InNight,B9,ADR,ALL,ALL,FALSE
Z12,SWEDEN,SE,RL,Rek Extra,KI,Mottagarkvittens med utökad index,ALL,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A4,Email notification,NO,ALL,FALSE
Z12,SWEDEN,SE,20,Return Pickup,C6,Utlämningsavisering,ALL,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A3,SMS notification,BE,ALL,TRUE
Z11,DENMARK,DK,17,Mypack Home,10,Ad-hoc pickup,LI,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,A5,Insurance Europe,DK,NO,FALSE
Z11,DENMARK,DK,24,Return DropOff,A5,Insurance Europe,ALL,AT,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A4,Email notification,BE,ALL,TRUE
Z11,DENMARK,DK,17,Mypack Home,A5,Insurance Europe,IS,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,D1,Immidiate Return,FI,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,E1,Däck,!IS,ALL,FALSE
Z12,SWEDEN,SE,20,Return Pickup,D3,Föravisering,SE,ALL,FALSE
Z12,SWEDEN,SE,LX,Expressbrev,FR,Franco,ALL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,10,Ad-hoc pickup,BE,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,D5,Private Receiver,MK,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,E1,Tyres,DE,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,10,Ad-hoc pickup,DE,ALL,TRUE
Z11,DENMARK,DK,52,Pallet Pickup,A4,Email notification,IS,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,A5,Insurance Europe,ALL,LU,FALSE
Z11,DENMARK,DK,24,Return DropOff,A6,FlexDelivery,ALL,LT,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,B8,Driver Notification - Phone,IT,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,C7,FlexChange,AT,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,A5,Insurance Europe,ALL,CZ,FALSE
Z14,FINLAND,FI,17,MyPack Home,C7,FlexChange,LV,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,10,Ad-hoc pickup,DK,ALL,FALSE
Z12,SWEDEN,SE,20,Return Pickup,E7,Pickup Handover,DK,ALL,FALSE
Z12,SWEDEN,SE,RL,Rek Extra,FB,Förbetald,ALL,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,E1,Tyres,RS,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,E1,Tyres,LI,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,D7,Before 12,FI,ALL,FALSE
Z13,NORWAY,NO,18,Parcel,D6,Delivery before 9,ALL,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A4,Email notification,IT,ALL,TRUE
Z13,NORWAY,NO,48,InNight,A8,Limited quantity of dangerous goods,NO,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,B7,Carry-in,SE,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,C1,Recipient freight,ALL,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,E1,Tyres,FI,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A3,SMS notification,IE,ALL,TRUE
Z11,DENMARK,DK,19,Mypack Collect,10,Ad-hoc pickup,DK,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,D5,Private Receiver,SK,ALL,FALSE
Z12,SWEDEN,SE,17,PostNord MyPack Home,E8,Split shipment,GB,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,D5,Private Receiver,LT,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,A6,FlexDelivery,ALL,FO,FALSE
Z11,DENMARK,DK,19,Mypack Collect,10,Ad-hoc pickup,LU,ALL,FALSE
Z12,SWEDEN,SE,17,PostNord MyPack Home,C5,Leveransavisering,ALL,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A5,Insurance Europe,FR,ALL,FALSE
Z12,SWEDEN,SE,19,PostNord MyPack Collect,E5,Collect in Store ¿ Label Only,DE,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,10,Ad-hoc pickup,HU,ALL,TRUE
Z11,DENMARK,DK,19,Mypack Collect,A7,Optional Service Point,AX,ALL,TRUE
Z14,FINLAND,FI,52,PostNord Pallett,B8,Driver Notification - Phone,CH,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,A6,Delivery without POD,NL,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A3,SMS notification,IT,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,D9,Climate Compensation,ALL,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,D5,Private Receiver,NL,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,F6,EARLY COLLECT,SE,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,89,EDI - mangelfuld adresse,NO,DK,FALSE
Z12,SWEDEN,SE,59,Retail Delivery,B8,Chaufförsavisering,NO,ALL,FALSE
Z12,SWEDEN,SE,49,InNight Reverse,B4,Returemballage,ALL,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,D9,Climate Compensation,NO,ALL,FALSE
Z13,NORWAY,NO,52,Pallet,D2,Signatur bekreftelse,ALL,ALL,FALSE
Z12,SWEDEN,SE,11,Varubrev Ekonomi,D3,Föravisering,ALL,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,E1,Tyres,SK,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A3,SMS notification,ES,ALL,FALSE
Z14,FINLAND,FI,48,InNight,A8,Dangerous Goods LQ,NO,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,89,EDI - mangelfuld adresse,DK,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,A8,Begränsad mängd farligt gods,!FO,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,A6,Delivery without POD,ES,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,E1,Tyres,AT,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,A6,Delivery without POD,HR,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,D6,Delivery before 9 (MEDIO 2017),ALL,DK,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A6,FlexDelivery,ALL,DK,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A5,Insurance Europe,PL,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A3,SMS notification,BE,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,D7,Before 12,NO,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A4,Email notification,PL,ALL,TRUE
Z11,DENMARK,DK,20,Return Pickup,A8,Limited Quantity of Dangerous Goods,NO,FI,FALSE
Z11,DENMARK,DK,20,Return Pickup,D9,Climate Compensation,SE,NO,FALSE
Z11,DENMARK,DK,20,Return Pickup,A3,SMS notification,FI,SE,TRUE
Z11,DENMARK,DK,19,Mypack Collect,A7,Optional Service Point,AT,ALL,TRUE
Z11,DENMARK,DK,52,Pallet Pickup,A4,Email notification,SE,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,B7,Carry-in,DK,ALL,FALSE
Z13,NORWAY,NO,83,Groupage,A9,Notification by telephone,ALL,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,A6,Delivery without POD,FI,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,D1,Immidiate Return,DK,ALL,FALSE
Z13,NORWAY,NO,19,MyPack Collect,E5,Collect in Store ¿ Label only,ALL,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,D9,Climate Compensation,ALL,NO,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,B8,Driver Notification - Phone,ES,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,C6,Delivery Confirmation,IT,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A6,FlexDelivery,NO,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,D5,Private receiver,SE,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,E1,Tyres,BA,ALL,FALSE
Z12,SWEDEN,SE,91,International Parcel,30,Tilläggsförsäkring,ALL,ALL,FALSE
Z13,NORWAY,NO,83,Groupage,B9,Dangerous goods,NO,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A5,Insurance Europe,DE,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,A3,SMS notification,SE,NO,TRUE
Z11,DENMARK,DK,20,Return Pickup,62,Insurance DK,SE,SE,FALSE
Z12,SWEDEN,SE,19,PostNord MyPack Collect,7,Utökad liggetid 30 dagar,ALL,ALL,FALSE
Z13,NORWAY,NO,17,MyPack Home,C4,ID check,ALL,ALL,FALSE
Z12,SWEDEN,SE,RL,Rek Extra,A1,Postförskott,SE,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,A8,Dangerous Goods LQ,DK,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,B8,Driver notification,NO,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,D9,Climate Compensation,IS,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,B8,Chaufförsavisering,ALL,ALL,FALSE
Z11,DENMARK,DK,30,Mypack Home Small,A5,Insurance Europe,NO,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,10,Ad-hoc pickup,CZ,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,D5,Privat mottagare,ALL,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,A8,Dangerous Goods LQ,ES,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A6,FlexDelivery,DK,ALL,FALSE
Z14,FINLAND,FI,19,MyPack Collect,A1,Cash on Delivery,FI,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,62,Insurance DK,NO,SE,FALSE
Z11,DENMARK,DK,20,Return Pickup,62,Insurance DK,FI,DK,FALSE
Z11,DENMARK,DK,19,Mypack Collect,E4,Mypack Collect in Store,DK,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,A3,SMS notification,FI,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,89,EDI - mangelfuld adresse,DK,FI,FALSE
Z11,DENMARK,DK,17,Mypack Home,E1,Tyres,RO,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,A5,Insurance Europe,ALL,SE,FALSE
Z13,NORWAY,NO,18,Parcel,A4,Notification by e-mail,NO,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,B8,Driver Notification - Phone,FI,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,E1,Tyres,AT,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,10,Ad-hoc pickup,TR,ALL,TRUE
Z12,SWEDEN,SE,83,PostNord Groupage,C6,Utlämningsavisering,ALL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A4,Email notification,BE,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,D9,Klimatkompensation,SE,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,10,Ad-hoc pickup,IT,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,E2,Carry out,DK,ALL,FALSE
Z12,SWEDEN,SE,83,PostNord Groupage,C1,Recipient freight,ALL,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A8,Limited Quantity of Dangerous Goods,GL,ALL,FALSE
Z12,SWEDEN,SE,19,PostNord MyPack Collect,E5,Collect in Store ¿ Label Only,NO,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,10,Ad-hoc pickup,SK,ALL,FALSE
Z12,SWEDEN,SE,AF,Brevpostförskott,A2,eBrevsavisering,ALL,ALL,FALSE
Z14,FINLAND,FI,83,PostNord Groupage,B7,Carry-In,DK,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,C6,Delivery Confirmation,FI,ALL,FALSE
Z12,SWEDEN,SE,17,PostNord MyPack Home,C6,Utlämningsavisering,ALL,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,C5,Leveransavisering,DK,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,E1,Tyres,IT,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,D9,Climate Compensation,DK,NO,FALSE
Z12,SWEDEN,SE,42,Expresspaket,38,EARLY COLLECT,ALL,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,D9,Climate Compensation,AX,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,A8,Limited Quantity of Dangerous Goods,SE,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,62,Insurance DK,NO,NO,FALSE
Z12,SWEDEN,SE,17,PostNord MyPack Home,C4,Legitimationskontroll,DK,ALL,FALSE
Z13,NORWAY,NO,19,MyPack Collect,A2,Notification by letter,ALL,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,C5,Delivery Notification,FI,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,B7,Carry-In,SE,ALL,FALSE
Z12,SWEDEN,SE,11,Varubrev Ekonomi,C5,Leveransavisering,SE,ALL,FALSE
Z12,SWEDEN,SE,57,PostNord Parcel Special,D9,Klimatkompensation,ALL,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,B8,Chaufförsavisering,NO,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,10,Ad-hoc pickup,IS,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A7,Optional Service Point,IE,ALL,TRUE
Z14,FINLAND,FI,18,PostNord Parcel,C6,Delivery Confirmation,SE,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A4,Email notification,NL,ALL,TRUE
Z12,SWEDEN,SE,18,PostNord Parcel,D9,Klimatkompensation,FI,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,B9,Dangerous goods,SE,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,D5,Private Receiver,EE,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A4,Email notification,ES,ALL,FALSE
Z14,FINLAND,FI,49,InNight Reverse,A5,Insurance,SE,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,10,Ad-hoc pickup,GB,ALL,TRUE
Z14,FINLAND,FI,18,PostNord Parcel,A8,Dangerous Goods LQ,CH,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A9,Driver notification,ALL,DK,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A5,Insurance Europe,LI,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,10,Ad-hoc pickup,RO,ALL,TRUE
Z11,DENMARK,DK,19,Mypack Collect,A7,Optional Service Point,LU,ALL,TRUE
Z11,DENMARK,DK,20,Return Pickup,62,Insurance DK,NO,DK,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A4,Email notification,ES,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A3,SMS notification,LT,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A6,FlexDelivery,SE,ALL,FALSE
Z14,FINLAND,FI,83,PostNord Groupage,A8,Dangerous Goods LQ,SE,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A3,SMS notification,CH,ALL,FALSE
Z12,SWEDEN,SE,48,InNight,A8,Begränsad mängd farligt gods,ALL,ALL,FALSE
Z12,SWEDEN,SE,83,PostNord Groupage,D7,Before 12,NO,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,10,Ad-hoc pickup,LT,ALL,TRUE
Z11,DENMARK,DK,20,Return Pickup,89,EDI - mangelfuld adresse,DK,SE,FALSE
Z12,SWEDEN,SE,59,Retail Delivery,D7,Before 12,FI,SE,FALSE
Z11,DENMARK,DK,83,Groupage,A6,FlexDelivery,SE,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,10,Ad-hoc pickup,DK,ALL,TRUE
Z14,FINLAND,FI,17,MyPack Home,C6,Delivery Confirmation,DK,ALL,FALSE
Z12,SWEDEN,SE,83,PostNord Groupage,G4,Fast liggetid 7 dagar,ALL,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A5,Insurance Europe,LI,ALL,FALSE
Z14,FINLAND,FI,24,Return Drop Off,C2,Print Label,ALL,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A3,SMS notification,DE,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A8,Limited Quantity of Dangerous Goods,FI,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,E1,Tyres,SI,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A9,Driver notification,NO,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,E1,Tyres,FR,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,B8,Driver Notification - Phone,NL,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,A9,Notification by Phone,NO,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,A8,Limited Quantity of Dangerous Goods,DK,SE,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,10,Ad-hoc pickup,LV,ALL,TRUE
Z11,DENMARK,DK,19,Mypack Collect,A3,SMS notification,LV,ALL,TRUE
Z11,DENMARK,DK,52,Pallet Pickup,B9,Dangerous goods,FI,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,10,Ad-hoc pickup,JE,ALL,FALSE
Z14,FINLAND,FI,19,MyPack Collect,M5,NOT TO PARCEL LOCKER,FI,ALL,FALSE
Z12,SWEDEN,SE,19,PostNord MyPack Collect,A2,eBrevsavisering,!DK,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A4,Email notification,GR,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,D9,Climate Compensation,DK,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,A6,Delivery without POD,IE,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,D9,Climate Compensation,NO,NO,FALSE
Z12,SWEDEN,SE,19,PostNord MyPack Collect,D3,Föravisering,ALL,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,E7,Pickup Handover,DK,NO,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,E3,Return Pickup Private,SE,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,B7,Carry-In,DK,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A6,FlexDelivery,FI,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,D2,Kvittenskrav,SE,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,C5,Delivery Notification,DK,ALL,FALSE
Z12,SWEDEN,SE,83,PostNord Groupage,24,Utökad identifiering,SE,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A4,Email notification,DK,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,D2,Signature Assurance,DK,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,C5,Delivery Notification,FI,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,A5,Insurance Europe,ALL,IT,FALSE
Z11,DENMARK,DK,24,Return DropOff,A6,FlexDelivery,ALL,IS,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,B8,Driver Notification - Phone,MK,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A5,Insurance Europe,LV,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,10,Ad-hoc pickup,SI,ALL,TRUE
Z11,DENMARK,DK,18,PostNord Parcel,E1,Tyres,FI,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,5,Value,GL,ALL,FALSE
Z12,SWEDEN,SE,87,Varubrev Retur,D3,Föravisering,ALL,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,10,Ad-hoc pickup,AX,ALL,FALSE
Z13,NORWAY,NO,52,Pallet,D6,Delivery before 9,ALL,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A8,Limited Quantity of Dangerous Goods,NO,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,E1,Tyres,NL,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,34,Upphämtning,SE,ALL,FALSE
Z12,SWEDEN,SE,57,PostNord Parcel Special,D4,Digitallock,SE,ALL,FALSE
Z12,SWEDEN,SE,57,PostNord Parcel Special,B7,Leverans till anvisad plats,ALL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,D2,Signature Assurance,SE,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,D5,Private receiver,FI,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,E1,Däck,!GL,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,D5,Private Receiver,DK,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A5,Insurance Europe,NL,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,D5,Private Receiver,GB,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,10,Ad-hoc pickup,NO,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,E1,Tyres,IE,ALL,FALSE
Z12,SWEDEN,SE,20,Return Pickup,C5,Leveransavisering,NO,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A4,Email notification,LT,ALL,FALSE
Z12,SWEDEN,SE,87,Varubrev Retur,A4,e-postavisering,ALL,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A2,Notification by letter,AX,ALL,TRUE
Z11,DENMARK,DK,20,Return Pickup,A3,SMS notification,SE,SE,TRUE
